series_name,date,value
T58,1992-02-01,498.0
T58,1992-03-01,930.0
T58,1992-04-01,887.0
T58,1992-05-01,923.0
T58,1992-06-01,795.0
T58,1992-07-01,610.0
T58,1992-08-01,735.0
T58,1992-09-01,682.0
T58,1992-10-01,939.0
T58,1992-11-01,1412.0
T58,1992-12-01,2526.0
T58,1993-01-01,705.0
T58,1993-02-01,765.0
T58,1993-03-01,946.0
T58,1993-04-01,1175.0
T58,1993-05-01,791.0
T58,1993-06-01,1367.0
T58,1993-07-01,658.0
T58,1993-08-01,867.0
T58,1993-09-01,1214.0
T58,1993-10-01,1003.0
T58,1993-11-01,1745.0
T58,1993-12-01,2612.0
T58,1994-01-01,633.0
T58,1994-02-01,777.0
T58,1994-03-01,1396.0
T58,1994-04-01,997.0
T58,1994-05-01,1511.0
T58,1994-06-01,1413.0
T58,1994-07-01,989.0
T58,1994-08-01,855.0
T58,1994-09-01,1640.0
T58,1994-10-01,1125.0
T58,1994-11-01,2452.0
T58,1994-12-01,3249.0
T58,1995-01-01,1025.0
T58,1995-02-01,1201.0
T58,1995-03-01,1371.0
T58,1995-04-01,1739.0
T58,1995-05-01,1550.0
T58,1995-06-01,2324.0
T58,1995-07-01,1465.0
T58,1995-08-01,1278.0
T58,1995-09-01,1783.0
T58,1995-10-01,1697.0
T58,1995-11-01,2493.0
T58,1995-12-01,3389.0
T58,1996-01-01,1092.0
T58,1996-02-01,2010.0
T58,1996-03-01,2111.0
T58,1996-04-01,1675.0
T58,1996-05-01,2136.0
T58,1996-06-01,1890.0
T58,1996-07-01,1500.0
T58,1996-08-01,1427.0
T58,1996-09-01,1713.0
T58,1996-10-01,1749.0
T58,1996-11-01,2219.0
T58,1996-12-01,3767.0
T58,1997-01-01,1001.0
T58,1997-02-01,1427.0
T58,1997-03-01,2549.0
T58,1997-04-01,1974.0
T58,1997-05-01,1970.0
T58,1997-06-01,3567.0
T58,1997-07-01,1822.0
T58,1997-08-01,1676.0
T58,1997-09-01,2103.0
T58,1997-10-01,2037.0
T58,1997-11-01,2465.0
T58,1997-12-01,3905.0
T58,1998-01-01,1608.0
T58,1998-02-01,1352.0
T58,1998-03-01,2964.0
T58,1998-04-01,3628.0
T58,1998-05-01,2689.0
T58,1998-06-01,3147.0
T58,1998-07-01,1572.0
T58,1998-08-01,1673.0
T58,1998-09-01,1899.0
T58,1998-10-01,1973.0
T58,1998-11-01,3370.0
T58,1998-12-01,3576.0
T58,1999-01-01,1333.0
T58,1999-02-01,1856.0
T58,1999-03-01,2747.0
T58,1999-04-01,2475.0
T58,1999-05-01,2279.0
T58,1999-06-01,3240.0
T58,1999-07-01,2407.0
T58,1999-08-01,1671.0
T58,1999-09-01,2374.0
T58,1999-10-01,2061.0
T58,1999-11-01,2570.0
T58,1999-12-01,3967.0
T58,2000-01-01,1431.0
T58,2000-02-01,2390.0
T58,2000-03-01,2883.0
T58,2000-04-01,2675.0
T58,2000-05-01,2574.0
T58,2000-06-01,3109.0
T58,2000-07-01,2122.0
T58,2000-08-01,1936.0
T58,2000-09-01,2709.0
T58,2000-10-01,2266.0
T58,2000-11-01,3302.0
T58,2000-12-01,4897.0
T58,2001-01-01,1707.0
T58,2001-02-01,1797.0
T58,2001-03-01,2752.0
T58,2001-04-01,3515.0
T58,2001-05-01,2472.0
T58,2001-06-01,3106.0
T58,2001-07-01,2524.0
T58,2001-08-01,2175.0
T58,2001-09-01,2168.0
T58,2001-10-01,1721.0
T58,2001-11-01,2578.0
T58,2001-12-01,4748.0
T58,2002-01-01,1693.0
T58,2002-02-01,2436.0
T58,2002-03-01,3655.0
T58,2002-04-01,2631.0
T58,2002-05-01,2177.0
T58,2002-06-01,3102.0
T58,2002-07-01,1852.0
T58,2002-08-01,1712.0
T58,2002-09-01,1965.0
T58,2002-10-01,3130.0
T58,2002-11-01,2833.0
T58,2002-12-01,5192.0
T58,2003-01-01,1615.0
T58,2003-02-01,2375.0
T58,2003-03-01,2612.0
T58,2003-04-01,2519.0
T58,2003-05-01,2447.0
T58,2003-06-01,3798.0
T58,2003-07-01,2262.0
T58,2003-08-01,2116.0
T58,2003-09-01,2614.0
T58,2003-10-01,2687.0
T58,2003-11-01,2510.0
T58,2003-12-01,4327.0
T58,2004-01-01,2153.0
T58,2004-02-01,1989.0
T58,2004-03-01,2568.0
T58,2004-04-01,2951.0
T58,2004-05-01,2738.0
T58,2004-06-01,2799.0
T58,2004-07-01,2516.0
T58,2004-08-01,1923.0
T58,2004-09-01,2543.0
T58,2004-10-01,2628.0
T58,2004-11-01,2956.0
T58,2004-12-01,5090.0
T58,2005-01-01,1837.0
T58,2005-02-01,3045.0
T58,2005-03-01,3310.0
T58,2005-04-01,2615.0
T58,2005-05-01,2976.0
T58,2005-06-01,3712.0
T58,2005-07-01,2545.0
T58,2005-08-01,1955.0
T58,2005-09-01,3067.0
T58,2005-10-01,2766.0
T58,2005-11-01,2791.0
T58,2005-12-01,4635.0
T58,2006-01-01,2063.0
T58,2006-02-01,2385.0
T58,2006-03-01,2937.0
T58,2006-04-01,3193.0
T58,2006-05-01,2305.0
T58,2006-06-01,3555.0
T58,2006-07-01,2717.0
T58,2006-08-01,2085.0
T58,2006-09-01,2394.0
T58,2006-10-01,2605.0
T58,2006-11-01,2996.0
T58,2006-12-01,5318.0
T58,2007-01-01,1689.0
T58,2007-02-01,3291.0
T58,2007-03-01,3271.0
T58,2007-04-01,2929.0
T58,2007-05-01,2673.0
T58,2007-06-01,2947.0
T59,1980-01-01,312.0
T59,1980-02-01,333.0
T59,1980-03-01,389.0
T59,1980-04-01,542.0
T59,1980-05-01,238.0
T59,1980-06-01,212.0
T59,1980-07-01,209.0
T59,1980-08-01,388.0
T59,1980-09-01,208.0
T59,1980-10-01,369.0
T59,1980-11-01,996.0
T59,1980-12-01,956.0
T59,1981-01-01,177.0
T59,1981-02-01,340.0
T59,1981-03-01,364.0
T59,1981-04-01,482.0
T59,1981-05-01,395.0
T59,1981-06-01,212.0
T59,1981-07-01,235.0
T59,1981-08-01,486.0
T59,1981-09-01,236.0
T59,1981-10-01,478.0
T59,1981-11-01,1206.0
T59,1981-12-01,800.0
T59,1982-01-01,400.0
T59,1982-02-01,249.0
T59,1982-03-01,564.0
T59,1982-04-01,729.0
T59,1982-05-01,367.0
T59,1982-06-01,347.0
T59,1982-07-01,301.0
T59,1982-08-01,423.0
T59,1982-09-01,404.0
T59,1982-10-01,544.0
T59,1982-11-01,1292.0
T59,1982-12-01,847.0
T59,1983-01-01,414.0
T59,1983-02-01,383.0
T59,1983-03-01,961.0
T59,1983-04-01,659.0
T59,1983-05-01,396.0
T59,1983-06-01,317.0
T59,1983-07-01,613.0
T59,1983-08-01,456.0
T59,1983-09-01,411.0
T59,1983-10-01,537.0
T59,1983-11-01,1116.0
T59,1983-12-01,1049.0
T59,1984-01-01,280.0
T59,1984-02-01,463.0
T59,1984-03-01,601.0
T59,1984-04-01,753.0
T59,1984-05-01,492.0
T59,1984-06-01,295.0
T59,1984-07-01,369.0
T59,1984-08-01,512.0
T59,1984-09-01,422.0
T59,1984-10-01,565.0
T59,1984-11-01,1277.0
T59,1984-12-01,1120.0
T59,1985-01-01,453.0
T59,1985-02-01,433.0
T59,1985-03-01,727.0
T59,1985-04-01,874.0
T59,1985-05-01,537.0
T59,1985-06-01,376.0
T59,1985-07-01,500.0
T59,1985-08-01,548.0
T59,1985-09-01,436.0
T59,1985-10-01,602.0
T59,1985-11-01,1394.0
T59,1985-12-01,1326.0
T59,1986-01-01,526.0
T59,1986-02-01,664.0
T59,1986-03-01,913.0
T59,1986-04-01,817.0
T59,1986-05-01,634.0
T59,1986-06-01,419.0
T59,1986-07-01,623.0
T59,1986-08-01,753.0
T59,1986-09-01,538.0
T59,1986-10-01,746.0
T59,1986-11-01,1943.0
T59,1986-12-01,1506.0
T59,1987-01-01,448.0
T59,1987-02-01,598.0
T59,1987-03-01,926.0
T59,1987-04-01,1462.0
T59,1987-05-01,782.0
T59,1987-06-01,496.0
T59,1987-07-01,757.0
T59,1987-08-01,685.0
T59,1987-09-01,830.0
T59,1987-10-01,908.0
T59,1987-11-01,1687.0
T59,1987-12-01,1806.0
T59,1988-01-01,713.0
T59,1988-02-01,581.0
T59,1988-03-01,1315.0
T59,1988-04-01,1679.0
T59,1988-05-01,997.0
T59,1988-06-01,686.0
T59,1988-07-01,977.0
T59,1988-08-01,823.0
T59,1988-09-01,879.0
T59,1988-10-01,1305.0
T59,1988-11-01,1447.0
T59,1988-12-01,1801.0
T59,1989-01-01,649.0
T59,1989-02-01,795.0
T59,1989-03-01,1461.0
T59,1989-04-01,1291.0
T59,1989-05-01,1006.0
T59,1989-06-01,810.0
T59,1989-07-01,719.0
T59,1989-08-01,802.0
T59,1989-09-01,985.0
T59,1989-10-01,1487.0
T59,1989-11-01,1589.0
T59,1989-12-01,1575.0
T59,1990-01-01,543.0
T59,1990-02-01,680.0
T59,1990-03-01,1275.0
T59,1990-04-01,1361.0
T59,1990-05-01,1249.0
T59,1990-06-01,556.0
T59,1990-07-01,645.0
T59,1990-08-01,660.0
T59,1990-09-01,1183.0
T59,1990-10-01,1236.0
T59,1990-11-01,1716.0
T59,1990-12-01,1257.0
T59,1991-01-01,556.0
T59,1991-02-01,473.0
T59,1991-03-01,1055.0
T59,1991-04-01,1256.0
T59,1991-05-01,1101.0
T59,1991-06-01,675.0
T59,1991-07-01,828.0
T59,1991-08-01,678.0
T59,1991-09-01,946.0
T59,1991-10-01,1051.0
T59,1991-11-01,1691.0
T59,1991-12-01,1256.0
T59,1992-01-01,827.0
T59,1992-02-01,1053.0
T59,1992-03-01,1143.0
T59,1992-04-01,1216.0
T59,1992-05-01,1261.0
T59,1992-06-01,572.0
T59,1992-07-01,829.0
T59,1992-08-01,778.0
T59,1992-09-01,1031.0
T59,1992-10-01,1660.0
T59,1992-11-01,1437.0
T59,1992-12-01,1263.0
T59,1993-01-01,1059.0
T59,1993-02-01,711.0
T59,1993-03-01,1451.0
T59,1993-04-01,1354.0
T59,1993-05-01,1046.0
T59,1993-06-01,851.0
T59,1993-07-01,795.0
T59,1993-08-01,964.0
T59,1993-09-01,1085.0
T59,1993-10-01,1643.0
T59,1993-11-01,2130.0
T59,1993-12-01,1305.0
T59,1994-01-01,764.0
T59,1994-02-01,1124.0
T59,1994-03-01,1220.0
T59,1994-04-01,1318.0
T59,1994-05-01,1384.0
T59,1994-06-01,1037.0
T59,1994-07-01,1078.0
T59,1994-08-01,1053.0
T59,1994-09-01,1276.0
T59,1994-10-01,2386.0
T59,1994-11-01,2564.0
T59,1994-12-01,1817.0
T59,1995-01-01,923.0
T59,1995-02-01,1301.0
T59,1995-03-01,2008.0
T59,1995-04-01,1687.0
T59,1995-05-01,1861.0
T59,1995-06-01,1250.0
T59,1995-07-01,1114.0
T59,1995-08-01,1366.0
T59,1995-09-01,1812.0
T59,1995-10-01,1920.0
T59,1995-11-01,2982.0
T59,1995-12-01,2402.0
T59,1996-01-01,1189.0
T59,1996-02-01,2159.0
T59,1996-03-01,1262.0
T59,1996-04-01,2480.0
T59,1996-05-01,1768.0
T59,1996-06-01,1502.0
T59,1996-07-01,1335.0
T59,1996-08-01,1317.0
T59,1996-09-01,1726.0
T59,1996-10-01,1456.0
T59,1996-11-01,2324.0
T59,1996-12-01,3487.0
T59,1997-01-01,865.0
T59,1997-02-01,2285.0
T59,1997-03-01,1898.0
T59,1997-04-01,2021.0
T59,1997-05-01,2526.0
T59,1997-06-01,1615.0
T59,1997-07-01,1125.0
T59,1997-08-01,1366.0
T59,1997-09-01,2170.0
T59,1997-10-01,2219.0
T59,1997-11-01,2474.0
T59,1997-12-01,3527.0
T59,1998-01-01,1366.0
T59,1998-02-01,997.0
T59,1998-03-01,1394.0
T59,1998-04-01,2520.0
T59,1998-05-01,2097.0
T59,1998-06-01,1858.0
T59,1998-07-01,1340.0
T59,1998-08-01,1196.0
T59,1998-09-01,1615.0
T59,1998-10-01,1591.0
T59,1998-11-01,2500.0
T59,1998-12-01,3052.0
T59,1999-01-01,1459.0
T59,1999-02-01,1715.0
T59,1999-03-01,1983.0
T59,1999-04-01,2202.0
T59,1999-05-01,3192.0
T59,1999-06-01,1679.0
T59,1999-07-01,1657.0
T59,1999-08-01,1699.0
T59,1999-09-01,2503.0
T59,1999-10-01,2165.0
T59,1999-11-01,2374.0
T59,1999-12-01,3565.0
T59,2000-01-01,1506.0
T59,2000-02-01,1972.0
T59,2000-03-01,2371.0
T59,2000-04-01,3013.0
T59,2000-05-01,1664.0
T59,2000-06-01,2073.0
T59,2000-07-01,1477.0
T59,2000-08-01,1868.0
T59,2000-09-01,1822.0
T59,2000-10-01,2375.0
T59,2000-11-01,3122.0
T59,2000-12-01,3864.0
T59,2001-01-01,1475.0
T59,2001-02-01,1911.0
T59,2001-03-01,2054.0
T59,2001-04-01,2897.0
T59,2001-05-01,2248.0
T59,2001-06-01,1387.0
T59,2001-07-01,1627.0
T59,2001-08-01,1584.0
T59,2001-09-01,2177.0
T59,2001-10-01,1642.0
T59,2001-11-01,2085.0
T59,2001-12-01,3604.0
T59,2002-01-01,1171.0
T59,2002-02-01,1745.0
T59,2002-03-01,1914.0
T59,2002-04-01,2479.0
T59,2002-05-01,2048.0
T59,2002-06-01,1774.0
T59,2002-07-01,1654.0
T59,2002-08-01,1617.0
T59,2002-09-01,2549.0
T59,2002-10-01,2042.0
T59,2002-11-01,2697.0
T59,2002-12-01,4172.0
T59,2003-01-01,1837.0
T59,2003-02-01,1599.0
T59,2003-03-01,2184.0
T59,2003-04-01,2000.0
T59,2003-05-01,1816.0
T59,2003-06-01,1593.0
T59,2003-07-01,2199.0
T59,2003-08-01,1818.0
T59,2003-09-01,3011.0
T59,2003-10-01,2634.0
T59,2003-11-01,3770.0
T59,2003-12-01,3864.0
T59,2004-01-01,1910.0
T59,2004-02-01,1669.0
T59,2004-03-01,2522.0
T59,2004-04-01,2933.0
T59,2004-05-01,2729.0
T59,2004-06-01,2062.0
T59,2004-07-01,2181.0
T59,2004-08-01,2354.0
T59,2004-09-01,2395.0
T59,2004-10-01,2790.0
T59,2004-11-01,3634.0
T59,2004-12-01,4049.0
T59,2005-01-01,1584.0
T59,2005-02-01,2469.0
T59,2005-03-01,3070.0
T59,2005-04-01,2720.0
T59,2005-05-01,3496.0
T59,2005-06-01,1832.0
T59,2005-07-01,2001.0
T59,2005-08-01,2347.0
T59,2005-09-01,2669.0
T59,2005-10-01,2575.0
T59,2005-11-01,2872.0
T59,2005-12-01,3821.0
T59,2006-01-01,1619.0
T59,2006-02-01,1750.0
T59,2006-03-01,2437.0
T59,2006-04-01,2826.0
T59,2006-05-01,2291.0
T59,2006-06-01,1999.0
T59,2006-07-01,1687.0
T59,2006-08-01,2320.0
T59,2006-09-01,2222.0
T59,2006-10-01,3018.0
T59,2006-11-01,2780.0
T59,2006-12-01,4290.0
T59,2007-01-01,1453.0
T59,2007-02-01,2578.0
T59,2007-03-01,2717.0
T59,2007-04-01,2804.0
T59,2007-05-01,2513.0
T59,2007-06-01,2145.0
T60,1980-01-01,125.0
T60,1980-02-01,102.0
T60,1980-03-01,153.0
T60,1980-04-01,184.0
T60,1980-05-01,76.0
T60,1980-06-01,129.0
T60,1980-07-01,162.0
T60,1980-08-01,182.0
T60,1980-09-01,136.0
T60,1980-10-01,151.0
T60,1980-11-01,168.0
T60,1980-12-01,306.0
T60,1981-01-01,153.0
T60,1981-02-01,143.0
T60,1981-03-01,126.0
T60,1981-04-01,138.0
T60,1981-05-01,60.0
T60,1981-06-01,184.0
T60,1981-07-01,164.0
T60,1981-08-01,182.0
T60,1981-09-01,98.0
T60,1981-10-01,190.0
T60,1981-11-01,210.0
T60,1981-12-01,261.0
T60,1982-01-01,129.0
T60,1982-02-01,100.0
T60,1982-03-01,201.0
T60,1982-04-01,153.0
T60,1982-05-01,136.0
T60,1982-06-01,198.0
T60,1982-07-01,184.0
T60,1982-08-01,172.0
T60,1982-09-01,150.0
T60,1982-10-01,158.0
T60,1982-11-01,297.0
T60,1982-12-01,484.0
T60,1983-01-01,174.0
T60,1983-02-01,105.0
T60,1983-03-01,188.0
T60,1983-04-01,136.0
T60,1983-05-01,153.0
T60,1983-06-01,175.0
T60,1983-07-01,165.0
T60,1983-08-01,169.0
T60,1983-09-01,102.0
T60,1983-10-01,131.0
T60,1983-11-01,153.0
T60,1983-12-01,466.0
T60,1984-01-01,130.0
T60,1984-02-01,159.0
T60,1984-03-01,150.0
T60,1984-04-01,198.0
T60,1984-05-01,246.0
T60,1984-06-01,237.0
T60,1984-07-01,164.0
T60,1984-08-01,147.0
T60,1984-09-01,193.0
T60,1984-10-01,140.0
T60,1984-11-01,160.0
T60,1984-12-01,578.0
T60,1985-01-01,201.0
T60,1985-02-01,228.0
T60,1985-03-01,225.0
T60,1985-04-01,117.0
T60,1985-05-01,127.0
T60,1985-06-01,408.0
T60,1985-07-01,177.0
T60,1985-08-01,177.0
T60,1985-09-01,144.0
T60,1985-10-01,197.0
T60,1985-11-01,174.0
T60,1985-12-01,485.0
T60,1986-01-01,211.0
T60,1986-02-01,169.0
T60,1986-03-01,241.0
T60,1986-04-01,189.0
T60,1986-05-01,141.0
T60,1986-06-01,458.0
T60,1986-07-01,268.0
T60,1986-08-01,189.0
T60,1986-09-01,179.0
T60,1986-10-01,211.0
T60,1986-11-01,235.0
T60,1986-12-01,587.0
T60,1987-01-01,261.0
T60,1987-02-01,247.0
T60,1987-03-01,245.0
T60,1987-04-01,195.0
T60,1987-05-01,220.0
T60,1987-06-01,320.0
T60,1987-07-01,259.0
T60,1987-08-01,314.0
T60,1987-09-01,228.0
T60,1987-10-01,235.0
T60,1987-11-01,345.0
T60,1987-12-01,666.0
T60,1988-01-01,307.0
T60,1988-02-01,254.0
T60,1988-03-01,209.0
T60,1988-04-01,259.0
T60,1988-05-01,459.0
T60,1988-06-01,385.0
T60,1988-07-01,340.0
T60,1988-08-01,258.0
T60,1988-09-01,317.0
T60,1988-10-01,271.0
T60,1988-11-01,258.0
T60,1988-12-01,694.0
T60,1989-01-01,337.0
T60,1989-02-01,349.0
T60,1989-03-01,349.0
T60,1989-04-01,347.0
T60,1989-05-01,343.0
T60,1989-06-01,516.0
T60,1989-07-01,378.0
T60,1989-08-01,286.0
T60,1989-09-01,436.0
T60,1989-10-01,341.0
T60,1989-11-01,399.0
T60,1989-12-01,784.0
T60,1990-01-01,373.0
T60,1990-02-01,473.0
T60,1990-03-01,382.0
T60,1990-04-01,447.0
T60,1990-05-01,336.0
T60,1990-06-01,726.0
T60,1990-07-01,476.0
T60,1990-08-01,336.0
T60,1990-09-01,338.0
T60,1990-10-01,284.0
T60,1990-11-01,438.0
T60,1990-12-01,1041.0
T60,1991-01-01,434.0
T60,1991-02-01,301.0
T60,1991-03-01,329.0
T60,1991-04-01,447.0
T60,1991-05-01,268.0
T60,1991-06-01,625.0
T60,1991-07-01,472.0
T60,1991-08-01,307.0
T60,1991-09-01,357.0
T60,1991-10-01,328.0
T60,1991-11-01,329.0
T60,1991-12-01,792.0
T60,1992-01-01,375.0
T60,1992-02-01,471.0
T60,1992-03-01,370.0
T60,1992-04-01,544.0
T60,1992-05-01,464.0
T60,1992-06-01,710.0
T60,1992-07-01,585.0
T60,1992-08-01,472.0
T60,1992-09-01,516.0
T60,1992-10-01,427.0
T60,1992-11-01,359.0
T60,1992-12-01,883.0
T60,1993-01-01,525.0
T60,1993-02-01,688.0
T60,1993-03-01,519.0
T60,1993-04-01,577.0
T60,1993-05-01,419.0
T60,1993-06-01,537.0
T60,1993-07-01,564.0
T60,1993-08-01,686.0
T60,1993-09-01,562.0
T60,1993-10-01,720.0
T60,1993-11-01,500.0
T60,1993-12-01,1256.0
T60,1994-01-01,474.0
T60,1994-02-01,501.0
T60,1994-03-01,883.0
T60,1994-04-01,556.0
T60,1994-05-01,409.0
T60,1994-06-01,886.0
T60,1994-07-01,853.0
T60,1994-08-01,598.0
T60,1994-09-01,744.0
T60,1994-10-01,1224.0
T60,1994-11-01,1026.0
T60,1994-12-01,1803.0
T60,1995-01-01,857.0
T60,1995-02-01,1026.0
T60,1995-03-01,867.0
T60,1995-04-01,1068.0
T60,1995-05-01,710.0
T60,1995-06-01,955.0
T60,1995-07-01,1245.0
T60,1995-08-01,881.0
T60,1995-09-01,995.0
T60,1995-10-01,1019.0
T60,1995-11-01,832.0
T60,1995-12-01,1690.0
T60,1996-01-01,985.0
T60,1996-02-01,1248.0
T60,1996-03-01,959.0
T60,1996-04-01,1073.0
T60,1996-05-01,1068.0
T60,1996-06-01,1648.0
T60,1996-07-01,1196.0
T60,1996-08-01,1312.0
T60,1996-09-01,997.0
T60,1996-10-01,1482.0
T60,1996-11-01,1253.0
T60,1996-12-01,2441.0
T60,1997-01-01,1104.0
T60,1997-02-01,1940.0
T60,1997-03-01,1352.0
T60,1997-04-01,1278.0
T60,1997-05-01,1044.0
T60,1997-06-01,1824.0
T60,1997-07-01,1942.0
T60,1997-08-01,1256.0
T60,1997-09-01,1366.0
T60,1997-10-01,1634.0
T60,1997-11-01,1617.0
T60,1997-12-01,1712.0
T60,1998-01-01,833.0
T60,1998-02-01,773.0
T60,1998-03-01,644.0
T60,1998-04-01,1204.0
T60,1998-05-01,2345.0
T60,1998-06-01,1258.0
T60,1998-07-01,1125.0
T60,1998-08-01,1264.0
T60,1998-09-01,1215.0
T60,1998-10-01,1661.0
T60,1998-11-01,1009.0
T60,1998-12-01,1836.0
T60,1999-01-01,1428.0
T60,1999-02-01,1182.0
T60,1999-03-01,1523.0
T60,1999-04-01,1255.0
T60,1999-05-01,2337.0
T60,1999-06-01,1331.0
T60,1999-07-01,1356.0
T60,1999-08-01,1081.0
T60,1999-09-01,1236.0
T60,1999-10-01,1011.0
T60,1999-11-01,763.0
T60,1999-12-01,1717.0
T60,2000-01-01,964.0
T60,2000-02-01,1066.0
T60,2000-03-01,1131.0
T60,2000-04-01,1273.0
T60,2000-05-01,1115.0
T60,2000-06-01,1623.0
T60,2000-07-01,1711.0
T60,2000-08-01,950.0
T60,2000-09-01,993.0
T60,2000-10-01,1247.0
T60,2000-11-01,819.0
T60,2000-12-01,2214.0
T60,2001-01-01,888.0
T60,2001-02-01,1265.0
T60,2001-03-01,1433.0
T60,2001-04-01,1474.0
T60,2001-05-01,1135.0
T60,2001-06-01,1410.0
T60,2001-07-01,1359.0
T60,2001-08-01,904.0
T60,2001-09-01,1053.0
T60,2001-10-01,1217.0
T60,2001-11-01,1037.0
T60,2001-12-01,2232.0
T60,2002-01-01,637.0
T60,2002-02-01,699.0
T60,2002-03-01,1187.0
T60,2002-04-01,1040.0
T60,2002-05-01,932.0
T60,2002-06-01,964.0
T60,2002-07-01,1027.0
T60,2002-08-01,821.0
T60,2002-09-01,1045.0
T60,2002-10-01,1532.0
T60,2002-11-01,1259.0
T60,2002-12-01,1840.0
T60,2003-01-01,765.0
T60,2003-02-01,995.0
T60,2003-03-01,1062.0
T60,2003-04-01,1523.0
T60,2003-05-01,1085.0
T60,2003-06-01,1146.0
T60,2003-07-01,940.0
T60,2003-08-01,1112.0
T60,2003-09-01,1163.0
T60,2003-10-01,1164.0
T60,2003-11-01,1238.0
T60,2003-12-01,2037.0
T60,2004-01-01,908.0
T60,2004-02-01,881.0
T60,2004-03-01,1251.0
T60,2004-04-01,1043.0
T60,2004-05-01,1065.0
T60,2004-06-01,1369.0
T60,2004-07-01,972.0
T60,2004-08-01,959.0
T60,2004-09-01,1057.0
T60,2004-10-01,958.0
T60,2004-11-01,1186.0
T60,2004-12-01,1818.0
T60,2005-01-01,738.0
T60,2005-02-01,1124.0
T60,2005-03-01,1231.0
T60,2005-04-01,1265.0
T60,2005-05-01,1044.0
T60,2005-06-01,1436.0
T60,2005-07-01,1193.0
T60,2005-08-01,786.0
T60,2005-09-01,1276.0
T60,2005-10-01,1933.0
T60,2005-11-01,1002.0
T60,2005-12-01,2192.0
T60,2006-01-01,794.0
T60,2006-02-01,1211.0
T60,2006-03-01,1138.0
T60,2006-04-01,1447.0
T60,2006-05-01,955.0
T60,2006-06-01,939.0
T60,2006-07-01,745.0
T60,2006-08-01,1086.0
T60,2006-09-01,1104.0
T60,2006-10-01,1727.0
T60,2006-11-01,969.0
T60,2006-12-01,2073.0
T60,2007-01-01,721.0
T60,2007-02-01,1200.0
T60,2007-03-01,1345.0
T60,2007-04-01,1019.0
T60,2007-05-01,953.0
T60,2007-06-01,1107.0
T61,1980-01-01,0.0
T61,1980-02-01,8.0
T61,1980-03-01,8.0
T61,1980-04-01,4.0
T61,1980-05-01,0.0
T61,1980-06-01,4.0
T61,1980-07-01,4.0
T61,1980-08-01,19.0
T61,1980-09-01,40.0
T61,1980-10-01,8.0
T61,1980-11-01,12.0
T61,1980-12-01,29.0
T61,1981-01-01,12.0
T61,1981-02-01,4.0
T61,1981-03-01,14.0
T61,1981-04-01,16.0
T61,1981-05-01,11.0
T61,1981-06-01,4.0
T61,1981-07-01,4.0
T61,1981-08-01,32.0
T61,1981-09-01,11.0
T61,1981-10-01,19.0
T61,1981-11-01,16.0
T61,1981-12-01,7.0
T61,1982-01-01,0.0
T61,1982-02-01,4.0
T61,1982-03-01,20.0
T61,1982-04-01,8.0
T61,1982-05-01,4.0
T61,1982-06-01,4.0
T61,1982-07-01,16.0
T61,1982-08-01,8.0
T61,1982-09-01,16.0
T61,1982-10-01,36.0
T61,1982-11-01,44.0
T61,1982-12-01,12.0
T61,1983-01-01,4.0
T61,1983-02-01,12.0
T61,1983-03-01,64.0
T61,1983-04-01,52.0
T61,1983-05-01,52.0
T61,1983-06-01,40.0
T61,1983-07-01,32.0
T61,1983-08-01,16.0
T61,1983-09-01,4.0
T61,1983-10-01,51.0
T61,1983-11-01,4.0
T61,1983-12-01,20.0
T61,1984-01-01,4.0
T61,1984-02-01,44.0
T61,1984-03-01,20.0
T61,1984-04-01,12.0
T61,1984-05-01,24.0
T61,1984-06-01,16.0
T61,1984-07-01,32.0
T61,1984-08-01,32.0
T61,1984-09-01,31.0
T61,1984-10-01,16.0
T61,1984-11-01,20.0
T61,1984-12-01,32.0
T61,1985-01-01,17.0
T61,1985-02-01,50.0
T61,1985-03-01,8.0
T61,1985-04-01,20.0
T61,1985-05-01,28.0
T61,1985-06-01,28.0
T61,1985-07-01,4.0
T61,1985-08-01,16.0
T61,1985-09-01,7.0
T61,1985-10-01,58.0
T61,1985-11-01,37.0
T61,1985-12-01,93.0
T61,1986-01-01,23.0
T61,1986-02-01,16.0
T61,1986-03-01,52.0
T61,1986-04-01,48.0
T61,1986-05-01,35.0
T61,1986-06-01,24.0
T61,1986-07-01,20.0
T61,1986-08-01,19.0
T61,1986-09-01,38.0
T61,1986-10-01,30.0
T61,1986-11-01,33.0
T61,1986-12-01,110.0
T61,1987-01-01,34.0
T61,1987-02-01,81.0
T61,1987-03-01,34.0
T61,1987-04-01,46.0
T61,1987-05-01,32.0
T61,1987-06-01,44.0
T61,1987-07-01,46.0
T61,1987-08-01,100.0
T61,1987-09-01,36.0
T61,1987-10-01,45.0
T61,1987-11-01,57.0
T61,1987-12-01,102.0
T61,1988-01-01,52.0
T61,1988-02-01,46.0
T61,1988-03-01,61.0
T61,1988-04-01,73.0
T61,1988-05-01,57.0
T61,1988-06-01,54.0
T61,1988-07-01,183.0
T61,1988-08-01,124.0
T61,1988-09-01,70.0
T61,1988-10-01,72.0
T61,1988-11-01,73.0
T61,1988-12-01,132.0
T61,1989-01-01,80.0
T61,1989-02-01,171.0
T61,1989-03-01,73.0
T61,1989-04-01,90.0
T61,1989-05-01,50.0
T61,1989-06-01,100.0
T61,1989-07-01,90.0
T61,1989-08-01,151.0
T61,1989-09-01,70.0
T61,1989-10-01,179.0
T61,1989-11-01,120.0
